TF	Target	EdgeWeight
G071	G072	0.0017112263
G062	G085	0.0017111751
G019	G074	0.0017111445
G063	G036	0.0017111218
G025	G066	0.0017110511
G034	G070	0.0017110407
G049	G053	0.0017110305
G050	G076	0.001711011
G088	G032	0.001711003
G098	G059	0.0017109554
G098	G064	0.0017109519
G006	G034	0.0017109341
G080	G003	0.0017109247
G071	G034	0.0017109043
G018	G047	0.00171087
G004	G045	0.0017108675
G052	G035	0.0017108488
G005	G017	0.001710844
G063	G086	0.0017108117
G037	G063	0.00171079
G005	G057	0.001710789
G047	G046	0.0017107787
G095	G025	0.0017107484
G055	G014	0.0017107478
G016	G087	0.0017107471
G100	G026	0.0017107005
G076	G028	0.0017106716
G090	G017	0.0017106346
G080	G092	0.0017106187
G075	G018	0.0017106099
G056	G070	0.00171059
G053	G006	0.0017105858
G051	G076	0.0017105528
G066	G073	0.0017105313
G038	G065	0.001710508
G072	G035	0.0017105078
G052	G009	0.0017104974
G028	G057	0.0017104917
G017	G018	0.0017104399
G016	G095	0.0017104239
G032	G012	0.001710418
G063	G049	0.0017103835
G089	G049	0.0017103675
G055	G071	0.0017103167
G003	G036	0.0017102952
G021	G017	0.0017102887
G092	G085	0.0017102846
G049	G094	0.0017102471
G095	G050	0.001710202
G039	G045	0.001710119
G072	G056	0.0017101187
G063	G004	0.0017101157
G079	G040	0.0017101151
G049	G093	0.0017100694
G017	G047	0.0017100282
G029	G068	0.0017099769
G053	G095	0.0017099666
G082	G055	0.0017099383
G082	G064	0.0017099275
G071	G035	0.0017098783
G048	G020	0.0017098743
G003	G007	0.0017098568
G070	G080	0.0017098519
G058	G026	0.0017098158
G032	G072	0.0017097543
G047	G057	0.0017097387
G069	G031	0.001709721
G084	G091	0.0017097157
G067	G088	0.0017097071
G056	G094	0.001709699
G040	G006	0.001709677
G022	G028	0.0017096634
G001	G033	0.0017095862
G063	G066	0.0017095654
G004	G029	0.0017095532
G078	G014	0.0017095493
G062	G092	0.0017095347
G091	G072	0.0017095129
G038	G078	0.0017095042
G052	G063	0.0017094816
G043	G080	0.0017094316
G005	G064	0.0017094291
G012	G013	0.001709424
G087	G086	0.0017094086
G043	G074	0.0017093874
G050	G027	0.0017092767
G001	G024	0.0017092733
G021	G039	0.0017092573
G076	G079	0.0017091902
G025	G044	0.0017091783
G072	G089	0.0017091593
G003	G010	0.0017091553
G091	G097	0.001709149
G053	G097	0.0017091323
G059	G014	0.0017091264
G024	G091	0.0017090897
G097	G070	0.0017090712
G070	G084	0.0017090667
G087	G045	0.0017090332
G075	G013	0.0017090038
G019	G095	0.0017089854
G021	G068	0.0017089314
G040	G025	0.0017089093
G075	G088	0.0017088526
G023	G058	0.0017088435
G073	G099	0.0017088357
G020	G084	0.0017088027
G040	G043	0.0017087851
G039	G001	0.0017087715
G094	G081	0.0017087655
G042	G059	0.0017087627
G046	G041	0.0017087617
G001	G098	0.0017087518
G094	G044	0.0017086971
G079	G100	0.0017086407
G076	G044	0.0017086368
G006	G088	0.0017086024
G031	G022	0.0017085978
G058	G008	0.0017085872
G026	G082	0.0017085543
G025	G059	0.0017084979
G070	G025	0.0017084865
G038	G088	0.0017084286
G088	G077	0.0017083988
G061	G036	0.0017083931
G081	G017	0.00170839
G065	G034	0.0017083876
G032	G095	0.0017083493
G020	G025	0.0017083185
G034	G065	0.001708309
G027	G080	0.0017082917
G080	G050	0.0017082884
G008	G062	0.001708284
G057	G037	0.0017082838
G083	G033	0.0017082584
G069	G007	0.0017082397
G088	G062	0.0017082046
G082	G019	0.0017081843
G079	G076	0.0017081606
G030	G007	0.0017081468
G091	G074	0.0017081377
G099	G048	0.0017081342
G052	G048	0.0017081299
G005	G081	0.0017081014
G073	G069	0.0017080414
G012	G066	0.0017080363
G053	G015	0.00170802
G054	G056	0.0017080099
G085	G045	0.001707982
G038	G062	0.0017079819
G047	G063	0.0017079687
G059	G043	0.0017079529
G073	G032	0.0017079319
G039	G047	0.0017078823
G040	G020	0.0017078578
G053	G084	0.0017078022
G015	G065	0.0017077411
G091	G049	0.0017077352
G001	G047	0.0017077344
G063	G085	0.001707728
G052	G057	0.0017077238
G059	G007	0.0017077002
G069	G003	0.0017076868
G042	G073	0.0017076795
G022	G003	0.0017076682
G085	G040	0.001707667
G063	G075	0.0017076508
G063	G039	0.0017076177
G045	G066	0.0017076146
G070	G088	0.0017076
G027	G008	0.001707564
G014	G048	0.0017075512
G094	G058	0.0017075416
G097	G060	0.0017075235
G008	G069	0.0017074997
G051	G034	0.0017074482
G094	G082	0.001707418
G082	G034	0.0017073916
G059	G095	0.0017073352
G066	G094	0.001707328
G027	G014	0.0017073211
G032	G056	0.0017072211
G098	G055	0.0017071675
G026	G006	0.0017071671
G099	G033	0.0017071659
G012	G070	0.0017071641
G023	G096	0.0017071331
G057	G006	0.0017071081
G053	G021	0.0017071025
G082	G091	0.0017070922
G026	G048	0.0017070716
G065	G071	0.0017070662
G056	G058	0.0017070526
G099	G002	0.0017070036
G035	G077	0.0017069951
G020	G090	0.001706991
G099	G093	0.0017069741
G038	G081	0.0017069635
G020	G033	0.0017069506
G030	G084	0.0017069505
G089	G042	0.0017069442
G096	G095	0.0017068713
G012	G081	0.0017067454
G049	G069	0.0017067349
G023	G095	0.0017067207
G028	G100	0.0017067085
G006	G074	0.0017067017
G091	G096	0.0017066924
G004	G077	0.001706678
G022	G065	0.0017066635
G073	G031	0.0017066458
G008	G063	0.0017065988
G054	G096	0.0017065681
G026	G005	0.0017065457
G026	G094	0.0017065196
G005	G085	0.0017065016
G042	G038	0.0017064827
G035	G013	0.0017064716
G018	G068	0.0017064678
G042	G063	0.0017064381
G071	G096	0.0017064373
G008	G092	0.0017064359
G030	G087	0.001706432
G089	G032	0.0017064217
G098	G007	0.001706388
G082	G083	0.001706362
G070	G099	0.0017063515
G030	G068	0.0017063033
G097	G078	0.0017063023
G074	G018	0.0017063007
G090	G010	0.0017062769
G063	G027	0.0017062755
G030	G026	0.0017062031
G093	G064	0.0017061727
G019	G023	0.0017061443
G080	G005	0.0017061329
G083	G028	0.0017061285
G063	G024	0.0017060948
G049	G090	0.0017060933
G077	G059	0.0017060753
G057	G034	0.0017060605
G084	G041	0.001706043
G078	G034	0.0017060332
G061	G014	0.0017060224
G092	G034	0.0017060124
G082	G092	0.0017060026
G024	G032	0.0017059373
G052	G036	0.0017059137
G086	G005	0.0017059107
G047	G062	0.0017059101
G013	G021	0.0017058844
G028	G048	0.0017058449
G092	G025	0.0017058398
G066	G041	0.0017058359
G093	G038	0.0017057997
G042	G087	0.0017057784
G052	G008	0.0017057372
G012	G001	0.0017057213
G056	G078	0.001705716
G074	G055	0.0017056927
G078	G013	0.0017056279
G073	G038	0.0017055917
G012	G092	0.0017055812
G024	G080	0.001705573
G001	G035	0.0017055708
G009	G050	0.0017055665
G016	G018	0.0017055386
G019	G097	0.0017055162
G077	G015	0.0017055154
G075	G062	0.0017054746
G077	G079	0.0017054374
G090	G043	0.0017054371
G055	G017	0.0017054367
G058	G035	0.0017054313
G013	G095	0.0017054062
G034	G042	0.0017054055
G075	G025	0.0017053692
G055	G080	0.00170535
G036	G073	0.0017053232
G080	G095	0.0017053118
G080	G084	0.0017053038
G087	G019	0.0017052984
G009	G073	0.0017052694
G021	G026	0.0017052635
G056	G012	0.001705245
G001	G054	0.0017051592
G039	G056	0.0017051405
G035	G080	0.0017051112
G068	G015	0.0017050952
G095	G040	0.0017050939
G043	G046	0.0017050827
G055	G038	0.001705072
G057	G065	0.0017050657
G100	G090	0.001705057
G047	G013	0.0017050323
G060	G036	0.0017050187
G016	G033	0.0017049821
G055	G074	0.0017049722
G098	G015	0.0017049571
G064	G091	0.0017049552
G039	G026	0.0017049494
G005	G041	0.0017049123
G055	G002	0.0017049041
G079	G036	0.0017048991
G091	G046	0.0017048847
G022	G079	0.0017048734
G010	G005	0.0017048348
G011	G022	0.0017048126
G052	G079	0.0017047956
G070	G047	0.0017047941
G019	G049	0.0017047926
G077	G084	0.0017047524
G077	G029	0.0017046371
G053	G051	0.0017046357
G047	G079	0.0017045876
G087	G021	0.0017045684
G020	G093	0.0017045136
G065	G066	0.0017045115
G091	G092	0.0017044971
G006	G094	0.0017044692
G071	G059	0.001704442
G084	G014	0.0017044378
G092	G073	0.0017043938
G026	G034	0.0017043586
G028	G045	0.0017043473
G053	G093	0.0017043381
G039	G092	0.001704331
G021	G032	0.0017043187
G007	G067	0.0017042872
G097	G034	0.0017042551
G036	G044	0.0017042486
G024	G028	0.0017042394
G100	G007	0.0017042017
G036	G027	0.0017041975
G028	G093	0.0017041947
G078	G061	0.0017041842
G091	G047	0.0017041421
G044	G093	0.0017041365
G093	G026	0.0017040836
G028	G082	0.0017040448
G072	G067	0.0017040442
G062	G020	0.001704024
G064	G043	0.0017039983
G083	G079	0.0017039947
G088	G028	0.0017039886
G001	G013	0.0017039843
G080	G018	0.0017039382
G027	G058	0.0017039073
G038	G068	0.0017039065
G045	G094	0.0017038888
G026	G016	0.0017038293
G045	G059	0.0017038181
G047	G041	0.0017038061
G091	G037	0.0017038045
G082	G030	0.0017038012
G048	G056	0.00170379
G086	G067	0.0017037878
G073	G077	0.0017037619
G023	G031	0.0017037342
G049	G077	0.0017037049
G058	G076	0.001703663
G086	G007	0.0017036579
G087	G041	0.0017036421
G061	G052	0.0017036309
G074	G042	0.0017036058
G010	G014	0.001703595
G073	G096	0.0017035743
G037	G018	0.0017035675
G052	G026	0.0017035592
G089	G039	0.0017035417
G068	G035	0.0017035367
G055	G073	0.0017035259
G073	G016	0.001703498
G066	G016	0.0017034847
G087	G083	0.0017034836
G014	G038	0.0017034546
G073	G005	0.0017034467
G031	G035	0.0017034392
G080	G091	0.0017034176
G095	G076	0.0017033921
G029	G081	0.0017033631
G051	G013	0.001703359
G077	G089	0.0017033513
G045	G013	0.001703341
G085	G098	0.001703328
G012	G005	0.0017033265
G090	G025	0.0017033088
G017	G026	0.0017032989
G043	G069	0.001703284
G069	G086	0.0017032437
G075	G089	0.0017032421
G019	G086	0.0017032006
G042	G046	0.0017031903
G035	G087	0.0017031658
G070	G006	0.0017031162
G092	G032	0.0017031126
G064	G076	0.0017030748
G062	G076	0.0017030549
G003	G018	0.0017030512
G042	G052	0.0017030509
G054	G072	0.001703034
G070	G071	0.0017030198
G083	G082	0.0017030024
G009	G014	0.0017029892
G014	G024	0.0017029839
G016	G004	0.001702979
G018	G034	0.0017029758
G005	G098	0.0017028614
G087	G017	0.0017028587
G076	G096	0.0017027851
G080	G047	0.0017027772
G068	G067	0.0017027605
G085	G022	0.0017027302
G096	G094	0.0017026737
G015	G083	0.0017026626
G043	G011	0.0017026466
G081	G091	0.0017026333
G031	G029	0.001702622
G008	G039	0.0017026068
G015	G039	0.0017026028
G022	G094	0.0017025983
G019	G010	0.0017025933
G051	G045	0.0017025623
G016	G055	0.00170256
G091	G021	0.0017025551
G098	G043	0.0017025233
G063	G053	0.0017025116
G044	G030	0.001702509
G098	G011	0.0017024761
G065	G011	0.0017024658
G013	G018	0.0017024595
G034	G051	0.001702458
G047	G077	0.0017024371
G056	G036	0.0017024118
G008	G066	0.0017024026
G070	G061	0.0017023839
G083	G022	0.0017023834
G085	G025	0.0017023413
G093	G035	0.0017023241
G075	G054	0.0017023206
G074	G069	0.0017023089
G049	G072	0.0017023027
G022	G018	0.0017022637
G023	G070	0.0017022546
G095	G014	0.0017022492
G060	G098	0.0017022142
G062	G095	0.0017021793
G084	G052	0.0017021775
G047	G084	0.0017021657
G063	G052	0.0017021562
G097	G092	0.0017020961
G061	G075	0.0017020887
G089	G057	0.001701999
G040	G013	0.0017019876
G013	G069	0.0017019669
G019	G012	0.001701957
G042	G027	0.0017019274
G089	G017	0.001701919
G096	G057	0.001701918
G078	G040	0.0017019057
G070	G002	0.0017019057
G052	G030	0.0017019038
G099	G063	0.0017018865
G072	G026	0.001701885
G006	G069	0.0017018791
G090	G072	0.0017017743
G094	G051	0.0017017488
G092	G038	0.0017017327
G038	G011	0.0017017159
G027	G085	0.001701678
G099	G039	0.0017016646
G073	G020	0.001701635
G002	G016	0.0017016347
G040	G098	0.0017016302
G093	G081	0.0017016167
G016	G094	0.0017015706
G058	G032	0.001701541
G053	G001	0.0017015344
G019	G020	0.0017014898
G011	G090	0.0017014437
G007	G015	0.0017014308
G096	G041	0.0017014286
G013	G090	0.0017014265
G037	G091	0.0017013974
G097	G090	0.0017013926
G004	G099	0.0017013594
G096	G070	0.0017013092
G065	G043	0.001701237
G051	G098	0.0017012306
G047	G073	0.0017012298
G096	G066	0.0017012008
G039	G071	0.0017011733
G097	G054	0.0017010913
G046	G008	0.0017010669
G097	G013	0.001701019
G076	G084	0.0017009847
G093	G001	0.0017009785
G054	G037	0.0017009244
G098	G005	0.0017009147
G039	G063	0.0017008884
G049	G023	0.001700887
G030	G034	0.0017008825
G003	G012	0.0017008777
G030	G063	0.0017008409
G061	G090	0.0017008067
G096	G069	0.0017008027
G081	G011	0.0017007666
G034	G013	0.0017007174
G018	G063	0.0017006901
G018	G012	0.0017006805
G098	G049	0.0017006748
G021	G073	0.0017006665
G100	G040	0.001700652
G030	G082	0.0017006096
G088	G065	0.0017005892
G056	G076	0.0017005708
G074	G007	0.0017005705
G081	G026	0.0017005635
G042	G083	0.0017005508
G010	G021	0.0017005287
G025	G026	0.0017004835
G016	G086	0.0017004627
G002	G033	0.001700439
G092	G051	0.0017004203
G095	G100	0.0017003763
G071	G026	0.0017003336
G019	G054	0.001700322
G061	G017	0.0017003149
G047	G090	0.0017003104
G055	G072	0.0017002936
G031	G091	0.0017002752
G053	G048	0.0017002571
G095	G019	0.0017002557
G021	G027	0.0017002284
G065	G061	0.0017002102
G030	G024	0.0017002032
G029	G062	0.001700181
G027	G012	0.0017001806
G095	G031	0.0017001724
G041	G058	0.0017001682
G009	G096	0.0017001462
G005	G086	0.0017001232
G039	G014	0.0017001041
G039	G025	0.0017001021
G079	G044	0.0017001001
G048	G065	0.0017000997
G088	G045	0.001700098
G057	G033	0.0017000774
G089	G090	0.0017000734
G033	G015	0.00170005
G077	G060	0.0017000143
G012	G022	0.0017000121
G051	G047	0.001699938
G041	G078	0.0016999202
G082	G096	0.0016998688
G090	G098	0.0016997865
G069	G072	0.0016997725
G079	G021	0.0016997496
G019	G100	0.0016997394
G032	G080	0.0016997074
G012	G024	0.0016996904
G004	G015	0.0016996694
G097	G008	0.0016996602
G088	G063	0.0016996517
G033	G047	0.0016996337
G029	G092	0.0016996204
G030	G054	0.0016995989
G099	G086	0.0016994649
G077	G085	0.0016994277
G100	G004	0.0016993916
G070	G086	0.0016993711
G033	G016	0.0016993668
G073	G093	0.0016993647
G096	G002	0.0016993396
G048	G072	0.0016993281
G063	G026	0.0016993199
G074	G085	0.0016993039
G096	G023	0.0016992934
G054	G038	0.001699283
G098	G069	0.001699281
G077	G049	0.0016992796
G043	G033	0.0016992784
G083	G074	0.0016992458
G091	G081	0.0016992349
G055	G100	0.0016992268
G091	G050	0.0016991883
G086	G079	0.0016991616
G012	G091	0.001699159
G058	G085	0.0016991498
G015	G085	0.0016991408
G099	G012	0.0016991372
G008	G093	0.001699133
G078	G098	0.0016991148
G029	G040	0.0016990933
G081	G052	0.001699028
G054	G098	0.0016990126
G066	G004	0.0016989715
G088	G048	0.0016989536
G032	G088	0.0016989529
G031	G071	0.0016989284
G099	G059	0.0016989225
G083	G075	0.0016989046
G017	G036	0.0016989036
G030	G031	0.001698855
G069	G026	0.0016987427
G020	G044	0.001698673
G053	G014	0.0016986468
G046	G061	0.0016986362
G022	G004	0.0016986041
G024	G018	0.0016985979
G052	G040	0.0016985909
G032	G068	0.001698554
G091	G024	0.0016985268
G043	G040	0.0016985213
G099	G021	0.0016985206
G065	G057	0.0016985039
G094	G026	0.001698468
G083	G037	0.0016984203
G050	G082	0.0016984149
G027	G081	0.0016984084
G007	G090	0.001698401
G083	G063	0.0016983667
G022	G083	0.0016983651
G099	G056	0.0016982992
G084	G038	0.0016982472
G028	G072	0.0016982225
G092	G079	0.0016981851
G047	G020	0.0016981828
G058	G012	0.0016981715
G076	G098	0.0016981262
G007	G096	0.0016981111
G081	G002	0.0016980306
G040	G088	0.0016979728
G018	G056	0.0016979477
G044	G080	0.0016979444
G028	G081	0.0016979006
G065	G095	0.0016978764
G086	G061	0.0016978744
G059	G088	0.001697853
G083	G099	0.00169782
G074	G065	0.0016977588
G023	G001	0.0016977524
G015	G043	0.0016977509
G069	G089	0.0016977225
G067	G069	0.0016977158
G003	G066	0.0016977092
G020	G039	0.001697704
G031	G072	0.0016977019
G026	G100	0.0016976623
G016	G078	0.0016976617
G099	G079	0.0016976413
G096	G010	0.0016976263
G036	G014	0.0016976078
G032	G057	0.0016976016
G054	G021	0.0016976012
G040	G009	0.0016975955
G048	G094	0.0016975933
G076	G004	0.001697577
G016	G100	0.0016975718
G070	G056	0.001697545
G009	G076	0.0016974756
G090	G027	0.0016974431
G061	G064	0.0016973667
G030	G099	0.0016973361
G021	G088	0.0016973038
G007	G027	0.0016972675
G077	G034	0.0016971844
G019	G037	0.001697184
G036	G029	0.0016971355
G017	G014	0.0016970666
G006	G010	0.0016970434
G099	G046	0.0016970276
G065	G068	0.0016970007
G041	G052	0.0016969836
G067	G068	0.0016969802
G043	G095	0.0016969054
G060	G020	0.001696863
G089	G030	0.0016968613
G059	G100	0.0016968304
G074	G038	0.0016968137
G026	G036	0.0016966306
G062	G078	0.0016966043
G073	G056	0.0016966007
G045	G001	0.0016965421
G005	G068	0.001696483
G032	G050	0.0016964576
G088	G086	0.0016964556
G044	G059	0.0016964255
G072	G087	0.0016963992
G069	G043	0.0016963906
G060	G084	0.0016963857
G014	G025	0.0016963446
G081	G075	0.0016963341
G045	G088	0.0016963306
G006	G064	0.0016962971
G002	G025	0.0016962675
G075	G050	0.0016962605
G052	G084	0.0016961736
G018	G006	0.0016961549
G065	G013	0.0016960701
G040	G034	0.0016960572
G035	G023	0.001696049
G026	G058	0.0016960488
G046	G006	0.0016959487
G007	G073	0.0016959375
G095	G054	0.0016959355
G043	G002	0.0016959321
G015	G008	0.0016959279
G091	G001	0.0016959254
G076	G022	0.0016959184
G038	G098	0.0016959159
G020	G088	0.0016959056
G061	G024	0.001695904
G038	G002	0.0016958903
G081	G016	0.0016958646
G033	G089	0.0016958547
G023	G059	0.001695706
G051	G079	0.0016956943
G086	G011	0.0016956594
G020	G095	0.0016956573
G081	G050	0.0016956512
G090	G028	0.0016956466
G015	G020	0.001695571
G095	G090	0.0016955588
G073	G003	0.0016955484
G030	G012	0.0016955358
G062	G006	0.0016955328
G082	G076	0.0016955072
G013	G085	0.0016954752
G001	G016	0.0016954638
G053	G011	0.0016954499
G033	G081	0.0016953935
G012	G079	0.0016953929
G044	G028	0.0016953903
G092	G015	0.0016953563
G036	G084	0.0016953347
G060	G081	0.001695301
G053	G090	0.0016952982
G038	G057	0.0016952447
G098	G094	0.0016952385
G052	G083	0.0016952343
G018	G061	0.0016951996
G034	G029	0.001695198
G098	G022	0.0016951854
G021	G037	0.0016951459
G022	G019	0.0016951236
G064	G047	0.001695119
G068	G029	0.0016951152
G008	G079	0.0016951042
G018	G031	0.0016950914
G046	G054	0.0016950701
G002	G069	0.001695035
G073	G024	0.0016950248
G063	G095	0.0016949774
G062	G053	0.0016949428
G056	G098	0.0016948818
G014	G100	0.0016948726
G082	G018	0.0016948477
G003	G021	0.0016948354
G004	G025	0.0016948334
G068	G031	0.0016948241
G046	G024	0.0016948215
G005	G016	0.0016948115
G090	G088	0.0016948
G039	G009	0.0016947648
G022	G074	0.0016947532
G036	G008	0.001694744
G029	G057	0.0016947306
G033	G086	0.0016947285
G075	G070	0.0016947179
G093	G043	0.0016946642
G078	G087	0.0016946202
G079	G095	0.0016946065
G019	G092	0.0016946022
G073	G070	0.0016945023
G077	G097	0.0016944791
G045	G012	0.001694424
G076	G054	0.0016943951
G080	G073	0.0016943944
G007	G064	0.0016943611
G021	G018	0.0016943527
G020	G067	0.0016943443
G069	G084	0.0016943167
G034	G099	0.0016943157
G099	G080	0.0016943144
G025	G038	0.0016943107
G093	G085	0.0016942783
G026	G062	0.0016942765
G073	G006	0.0016942513
G075	G066	0.0016942305
G037	G079	0.0016941889
G046	G069	0.0016941885
G044	G045	0.0016941864
G004	G096	0.0016941794
G090	G038	0.001694167
G018	G099	0.0016941485
G007	G008	0.0016941477
G012	G084	0.0016941306
G030	G001	0.0016941282
G087	G012	0.0016941107
G018	G081	0.0016941057
G038	G089	0.0016940935
G097	G082	0.0016940887
G071	G027	0.0016940609
G050	G073	0.0016940593
G014	G067	0.0016940488
G011	G045	0.0016940376
G028	G049	0.0016940094
G022	G027	0.0016940093
G062	G066	0.0016939827
G045	G091	0.0016939731
G008	G096	0.0016939676
G086	G037	0.0016939489
G020	G027	0.0016939085
G100	G013	0.0016938964
G038	G040	0.001693892
G058	G042	0.0016938916
G081	G058	0.0016938885
G098	G096	0.0016938796
G019	G025	0.001693863
G071	G054	0.0016938453
G055	G045	0.001693841
G059	G047	0.0016938263
G061	G079	0.0016938004
G032	G097	0.0016937545
G063	G051	0.0016937499
G086	G051	0.0016937449
G055	G001	0.0016937278
G094	G041	0.0016937268
G022	G008	0.0016937235
G063	G064	0.0016937191
G026	G037	0.0016937035
G061	G037	0.0016936929
G029	G039	0.0016936808
G040	G092	0.001693674
G096	G003	0.001693667
G100	G083	0.0016936611
G095	G012	0.0016936217
G029	G053	0.0016936171
G044	G009	0.0016935595
G026	G085	0.0016935568
G043	G060	0.0016935404
G069	G025	0.0016935094
G031	G089	0.0016934898
G100	G071	0.0016934751
G061	G093	0.0016934733
G034	G081	0.001693472
G062	G010	0.0016934552
G058	G030	0.0016934539
G064	G046	0.0016934464
G075	G100	0.0016934328
G093	G049	0.0016933946
G002	G013	0.0016933794
G093	G057	0.0016933668
G067	G079	0.0016933586
G041	G004	0.0016933425
G053	G080	0.001693317
G004	G027	0.0016933047
G088	G080	0.0016932751
G026	G017	0.0016932479
G018	G076	0.0016932373
G056	G032	0.0016932279
G008	G011	0.0016932248
G009	G062	0.0016932124
G096	G014	0.00169319
G034	G089	0.0016931727
G075	G081	0.001693117
G065	G031	0.0016930676
G070	G003	0.0016930675
G066	G035	0.0016930498
G067	G037	0.0016929982
G036	G068	0.0016929891
G040	G078	0.0016929779
G078	G073	0.0016929065
G095	G094	0.0016928548
G017	G072	0.0016928301
G093	G029	0.0016928205
G043	G048	0.0016927826
G050	G097	0.001692781
G057	G079	0.0016927795
G100	G012	0.0016927758
G022	G066	0.0016927614
G069	G096	0.0016927533
G047	G053	0.0016927498
