TF	Target	EdgeWeight
G094	G048	0.0017026351
G089	G083	0.0017026176
G051	G099	0.0017026153
G099	G020	0.0017026
G083	G047	0.0017025908
G055	G016	0.0017025062
G098	G009	0.0017024928
G061	G027	0.0017024885
G048	G041	0.0017024849
G086	G074	0.0017024525
G063	G007	0.0017024523
G080	G007	0.0017024403
G062	G039	0.0017024305
G050	G074	0.0017024272
G045	G053	0.001702416
G093	G003	0.0017024077
G015	G100	0.001702386
G014	G071	0.0017023687
G006	G013	0.0017023495
G069	G077	0.0017023293
G047	G099	0.0017023227
G050	G091	0.0017022982
G048	G089	0.0017022354
G052	G093	0.0017022204
G032	G053	0.001702213
G012	G048	0.0017021804
G031	G080	0.0017021768
G096	G023	0.0017021705
G084	G076	0.0017021571
G081	G059	0.0017021311
G012	G077	0.0017020967
G044	G009	0.0017020894
G021	G061	0.0017020878
G094	G064	0.0017020862
G062	G059	0.0017020791
G077	G015	0.0017020705
G094	G016	0.0017020503
G086	G038	0.0017020465
G025	G076	0.0017020206
G046	G007	0.0017019372
G095	G010	0.0017019248
G042	G020	0.0017019142
G053	G089	0.0017018862
G063	G061	0.0017018631
G032	G060	0.001701842
G006	G019	0.0017018052
G034	G048	0.0017017657
G003	G046	0.0017017405
G014	G089	0.0017017277
G052	G079	0.001701688
G016	G064	0.0017016811
G014	G066	0.0017016465
G067	G100	0.0017016429
G052	G075	0.0017016344
G065	G079	0.0017016312
G040	G029	0.0017015924
G026	G063	0.0017015733
G093	G092	0.0017015238
G033	G001	0.0017014742
G068	G043	0.0017014486
G026	G093	0.0017014459
G083	G099	0.0017014397
G093	G026	0.0017014245
G081	G079	0.0017014145
G019	G098	0.0017014052
G023	G052	0.0017013941
G018	G070	0.0017013584
G029	G034	0.0017013473
G015	G040	0.0017013447
G100	G083	0.0017013364
G096	G032	0.0017013336
G050	G017	0.001701321
G074	G075	0.0017013073
G009	G014	0.0017013059
G040	G079	0.0017012919
G042	G031	0.0017012533
G078	G005	0.0017012443
G009	G064	0.0017012298
G091	G046	0.0017012286
G035	G046	0.0017012171
G015	G031	0.001701217
G080	G096	0.0017012032
G017	G010	0.0017011641
G079	G030	0.0017011116
G018	G028	0.0017011027
G062	G045	0.0017010814
G023	G061	0.0017010791
G002	G083	0.0017010635
G092	G057	0.0017010259
G049	G045	0.0017010173
G054	G088	0.0017009638
G053	G010	0.0017009464
G099	G030	0.0017009352
G009	G021	0.0017009276
G050	G057	0.0017008855
G081	G034	0.0017008778
G079	G032	0.0017008502
G028	G100	0.0017008048
G005	G059	0.0017007662
G065	G060	0.0017007659
G098	G004	0.0017007185
G068	G090	0.0017006864
G043	G027	0.0017006532
G020	G092	0.0017006072
G055	G035	0.001700584
G003	G037	0.0017005807
G086	G085	0.0017005458
G088	G041	0.0017005422
G019	G010	0.0017005365
G086	G076	0.0017005334
G078	G029	0.0017005199
G052	G037	0.0017005161
G043	G063	0.001700484
G086	G039	0.0017004475
G021	G074	0.0017004396
G082	G030	0.001700419
G076	G033	0.0017004038
G063	G091	0.001700366
G051	G048	0.0017003305
G011	G004	0.001700324
G058	G039	0.0017003119
G002	G038	0.0017002625
G021	G088	0.0017002551
G099	G013	0.001700231
G059	G073	0.0017002178
G068	G006	0.0017002007
G029	G038	0.0017001951
G055	G048	0.0017001685
G051	G055	0.0017001528
G031	G038	0.0017001488
G055	G046	0.0017001468
G017	G016	0.0017001332
G044	G080	0.0017001246
G012	G050	0.0017001051
G040	G003	0.0017000742
G003	G057	0.0017000594
G069	G060	0.0017000479
G091	G007	0.0017000415
G037	G021	0.0017000382
G071	G084	0.001700038
G025	G037	0.0016999898
G044	G062	0.001699977
G099	G096	0.0016999699
G022	G077	0.0016999553
G098	G059	0.0016999363
G036	G092	0.0016999335
G061	G036	0.0016998783
G040	G071	0.0016998767
G089	G029	0.0016998322
G078	G021	0.0016997918
G056	G069	0.0016997668
G003	G047	0.0016997557
G100	G025	0.0016997284
G062	G056	0.0016996815
G039	G016	0.0016996743
G035	G084	0.0016996638
G095	G096	0.0016996622
G022	G047	0.0016996498
G050	G006	0.0016996313
G075	G051	0.001699631
G084	G071	0.0016996153
G100	G027	0.0016996091
G071	G092	0.0016995838
G014	G012	0.0016995674
G038	G081	0.0016995595
G077	G007	0.0016994826
G016	G037	0.0016994529
G080	G023	0.0016994345
G035	G021	0.0016994281
G066	G021	0.0016994101
G005	G043	0.0016993929
G042	G017	0.0016993881
G038	G057	0.0016993864
G023	G008	0.0016993664
G029	G043	0.0016993518
G091	G099	0.0016993346
G006	G012	0.0016993018
G092	G100	0.0016992814
G095	G026	0.0016992735
G031	G039	0.0016992637
G098	G049	0.0016992604
G040	G083	0.0016992426
G008	G009	0.0016992098
G046	G021	0.0016991982
G063	G036	0.0016991803
G060	G091	0.0016991732
G096	G016	0.0016991566
G083	G063	0.0016991377
G020	G094	0.0016991016
G064	G081	0.0016990971
G090	G049	0.0016990636
G058	G012	0.0016990585
G074	G095	0.001699053
G023	G083	0.0016990147
G093	G023	0.0016989968
G088	G046	0.0016989935
G088	G009	0.0016989926
G004	G003	0.0016989391
G099	G094	0.0016989256
G085	G062	0.0016988837
G041	G098	0.0016988814
G086	G090	0.0016988764
G068	G062	0.0016988559
G022	G096	0.0016987984
G039	G078	0.0016987866
G071	G098	0.0016987832
G045	G002	0.001698763
G030	G031	0.001698748
G060	G014	0.001698712
G028	G079	0.0016986656
G029	G030	0.0016986579
G080	G011	0.0016986267
G016	G096	0.0016986188
G084	G011	0.0016985983
G018	G090	0.0016985956
G012	G016	0.001698585
G025	G074	0.001698581
G006	G034	0.0016985709
G080	G035	0.0016985304
G003	G070	0.0016985171
G100	G075	0.0016984704
G084	G072	0.0016984675
G049	G024	0.0016984268
G028	G064	0.0016984032
G019	G040	0.0016983887
G089	G079	0.0016983239
G043	G020	0.001698323
G042	G088	0.0016982967
G091	G040	0.0016982886
G047	G026	0.0016982835
G066	G027	0.0016982702
G050	G081	0.0016982686
G016	G026	0.0016982667
G064	G025	0.001698254
G037	G025	0.001698241
G056	G100	0.0016982406
G022	G024	0.0016982387
G065	G078	0.0016982325
G066	G089	0.0016982263
G006	G058	0.0016982149
G032	G040	0.0016982062
G062	G005	0.0016982041
G046	G045	0.0016982015
G099	G098	0.0016981984
G050	G022	0.0016981842
G076	G051	0.001698184
G056	G091	0.0016981293
G061	G009	0.0016980957
G006	G100	0.0016980952
G004	G060	0.0016980721
G055	G020	0.0016980361
G023	G069	0.0016980161
G050	G090	0.0016979858
G091	G017	0.001697961
G009	G038	0.0016978891
G011	G028	0.0016978185
G037	G076	0.001697804
G038	G012	0.0016977097
G036	G038	0.0016977058
G004	G075	0.0016977018
G032	G031	0.0016977012
G050	G079	0.0016976753
G082	G073	0.0016976506
G025	G034	0.0016976378
G074	G070	0.0016976161
G080	G058	0.0016976127
G009	G093	0.0016976119
G024	G091	0.001697608
G060	G045	0.0016976064
G051	G076	0.0016975859
G001	G009	0.0016975701
G001	G100	0.0016975317
G021	G063	0.0016975083
G018	G069	0.0016975
G008	G090	0.0016974992
G058	G090	0.0016974965
G033	G073	0.001697492
G057	G008	0.0016974915
G004	G034	0.001697481
G020	G099	0.0016974775
G065	G087	0.0016974753
G018	G006	0.0016974604
G038	G097	0.0016974519
G065	G084	0.0016974456
G047	G075	0.0016974317
G015	G059	0.0016974278
G039	G022	0.0016974213
G062	G006	0.0016974051
G099	G008	0.0016973915
G095	G076	0.0016973894
G053	G050	0.0016973775
G050	G086	0.0016973453
G089	G023	0.0016973324
G079	G069	0.0016973321
G063	G095	0.0016973043
G079	G062	0.0016972312
G092	G068	0.0016972269
G018	G014	0.0016972205
G050	G011	0.0016972196
G074	G030	0.0016972128
G082	G074	0.0016972119
G065	G074	0.0016971817
G046	G076	0.0016971802
G001	G051	0.0016971324
G084	G009	0.0016971264
G043	G029	0.0016970754
G044	G032	0.0016970446
G041	G081	0.0016970366
G099	G004	0.0016969998
G002	G062	0.0016969827
G021	G051	0.0016969718
G004	G046	0.0016969419
G044	G019	0.0016969367
G057	G065	0.0016969257
G024	G085	0.0016969034
G014	G086	0.0016969001
G021	G016	0.0016968896
G087	G071	0.0016968847
G094	G005	0.0016968772
G096	G072	0.0016968732
G024	G099	0.0016968633
G020	G087	0.0016968419
G043	G085	0.0016967866
G057	G029	0.0016967863
G010	G027	0.0016967611
G045	G055	0.0016967172
G009	G066	0.001696692
G068	G048	0.0016966572
G076	G083	0.001696654
G080	G099	0.0016966405
G043	G083	0.001696616
G019	G061	0.0016966016
G070	G017	0.0016965765
G069	G003	0.0016965717
G071	G039	0.0016965591
G096	G084	0.0016965329
G038	G094	0.0016965043
G098	G062	0.0016965
G026	G029	0.00169646
G024	G056	0.001696401
G026	G011	0.0016964
G036	G017	0.0016963974
G038	G064	0.0016963973
G042	G010	0.0016963748
G099	G093	0.0016963595
G066	G057	0.001696345
G071	G059	0.0016963332
G052	G082	0.0016963083
G069	G057	0.0016963024
G055	G090	0.0016963019
G010	G034	0.0016962964
G083	G089	0.0016962686
G071	G027	0.0016962546
G092	G024	0.0016962105
G053	G086	0.0016961945
G072	G040	0.0016961709
G041	G099	0.0016961142
G059	G004	0.0016960246
G011	G037	0.001696012
G025	G087	0.0016960081
G039	G028	0.0016959133
G028	G043	0.0016959021
G078	G016	0.0016958896
G081	G063	0.0016958714
G058	G049	0.0016958549
G078	G081	0.0016958416
G087	G039	0.0016958282
G097	G088	0.0016958264
G053	G095	0.0016958057
G012	G043	0.0016958053
G082	G056	0.0016957487
G043	G074	0.0016957419
G018	G019	0.0016957355
G082	G050	0.0016957159
G054	G092	0.001695705
G030	G017	0.0016956965
G018	G031	0.0016956801
G005	G001	0.0016956775
G095	G008	0.0016956544
G090	G071	0.0016956127
G093	G077	0.0016955793
G074	G096	0.0016955703
G023	G016	0.0016955421
G057	G051	0.001695533
G044	G065	0.0016955086
G001	G048	0.0016955056
G013	G071	0.0016954803
G020	G001	0.0016954561
G006	G028	0.0016954346
G032	G006	0.0016954285
G026	G059	0.0016954164
G006	G018	0.0016954086
G004	G059	0.0016953795
G039	G014	0.0016953575
G077	G050	0.0016953263
G035	G023	0.0016953237
G034	G038	0.0016952743
G088	G043	0.0016952734
G078	G035	0.0016952698
G067	G079	0.0016952413
G031	G015	0.0016952384
G034	G008	0.0016952195
G001	G047	0.0016951745
G057	G089	0.0016951612
G015	G026	0.0016951108
G021	G085	0.001695105
G036	G067	0.0016950477
G015	G045	0.0016950439
G055	G022	0.0016950087
G079	G098	0.0016950006
G081	G016	0.0016949927
G096	G021	0.0016949892
G060	G048	0.0016949722
G030	G038	0.001694897
G062	G028	0.00169482
G041	G068	0.0016947974
G010	G075	0.0016947878
G079	G015	0.0016947205
G030	G078	0.0016947052
G022	G055	0.0016946754
G035	G043	0.0016946746
G052	G081	0.0016946541
G071	G058	0.0016946387
G084	G055	0.0016946353
G056	G050	0.0016946188
G032	G087	0.0016946013
G016	G023	0.001694595
G038	G016	0.0016945607
G037	G011	0.0016945547
G088	G021	0.0016945378
G022	G038	0.0016945325
G034	G099	0.001694513
G005	G009	0.0016945101
G037	G054	0.0016944925
G006	G029	0.0016944899
G082	G023	0.0016944768
G012	G042	0.0016944652
G095	G001	0.0016944502
G070	G064	0.0016944467
G021	G037	0.0016944419
G047	G065	0.0016944348
G067	G064	0.0016944256
G053	G077	0.0016943801
G078	G010	0.001694347
G038	G043	0.0016943384
G080	G047	0.0016942987
G018	G042	0.0016942838
G088	G025	0.0016942328
G051	G079	0.0016942134
G066	G064	0.0016942042
G078	G040	0.0016941824
G043	G012	0.0016941564
G073	G023	0.0016941384
G006	G065	0.0016941241
G096	G053	0.0016941201
G009	G095	0.0016940729
G004	G062	0.0016940566
G016	G017	0.0016940542
G036	G031	0.0016940143
G074	G016	0.0016939805
G035	G070	0.0016939492
G030	G011	0.0016939179
G050	G053	0.0016938994
G098	G024	0.0016938822
G083	G087	0.0016938505
G048	G051	0.0016938471
G061	G037	0.0016938447
G033	G016	0.0016938222
G100	G078	0.001693817
G022	G068	0.0016937722
G047	G030	0.0016937617
G074	G010	0.0016936925
G097	G009	0.0016936758
G005	G067	0.0016936737
G096	G044	0.0016936469
G053	G043	0.0016936326
G014	G011	0.0016936217
G013	G040	0.0016936137
G077	G014	0.001693603
G029	G006	0.0016935883
G004	G076	0.0016935867
G097	G028	0.0016935644
G059	G066	0.0016935597
G041	G006	0.0016935569
G063	G056	0.001693539
G100	G005	0.0016935149
G071	G087	0.0016935115
G024	G052	0.0016935
G087	G045	0.0016934874
G059	G034	0.0016934756
G094	G081	0.0016934508
G041	G056	0.0016934075
G051	G073	0.0016934064
G065	G058	0.0016933955
G059	G074	0.0016933788
G095	G013	0.0016933592
G029	G039	0.0016933349
G022	G001	0.0016933286
G083	G028	0.0016933059
G096	G064	0.001693301
G086	G032	0.0016932975
G083	G073	0.0016932974
G057	G021	0.0016932415
G057	G006	0.0016932371
G052	G084	0.0016931162
G065	G088	0.0016930957
G051	G054	0.0016930817
G026	G015	0.0016930023
G088	G054	0.0016929973
G100	G041	0.0016929953
G076	G040	0.0016929875
G097	G036	0.001692982
G041	G037	0.001692939
G088	G026	0.0016929145
G069	G015	0.0016929143
G020	G097	0.0016929006
G072	G074	0.00169289
G043	G047	0.0016928704
G002	G011	0.0016928546
G001	G021	0.0016928416
G056	G035	0.0016928058
G046	G072	0.0016927875
G017	G074	0.0016927843
G030	G035	0.0016927801
G047	G033	0.0016927526
G003	G092	0.0016926939
G005	G050	0.0016926924
G028	G062	0.0016926322
G067	G050	0.0016926173
G005	G100	0.0016926129
G058	G023	0.0016925667
G020	G044	0.0016925579
G043	G017	0.0016925426
G045	G034	0.0016925326
G022	G027	0.0016924669
G072	G046	0.0016924207
G055	G082	0.0016923767
G005	G017	0.0016923678
G092	G095	0.0016923662
G012	G015	0.0016923528
G071	G012	0.0016923394
G043	G023	0.001692329
G077	G047	0.0016922699
G055	G003	0.0016922646
G042	G050	0.0016922541
G004	G009	0.0016922356
G030	G046	0.0016922335
G005	G015	0.0016922319
G073	G074	0.0016921683
G010	G099	0.0016921537
G074	G072	0.0016921492
G032	G055	0.0016921248
G031	G006	0.001692109
G071	G009	0.0016920887
G042	G025	0.0016920869
G095	G062	0.0016920373
G077	G010	0.0016920117
G025	G018	0.0016919884
G073	G049	0.0016919662
G064	G015	0.0016919591
G071	G014	0.0016919553
G074	G093	0.0016919471
G008	G077	0.0016918811
G054	G079	0.0016918614
G073	G062	0.0016918365
G014	G084	0.0016918227
G013	G045	0.0016918192
G009	G100	0.0016918064
G092	G066	0.0016917838
G079	G052	0.0016917534
G003	G013	0.0016917449
G002	G015	0.0016917438
G006	G092	0.001691705
G031	G019	0.0016916648
G032	G065	0.0016916448
G021	G086	0.001691591
G082	G060	0.0016915685
G068	G098	0.0016914875
G051	G027	0.0016914634
G042	G085	0.0016914419
G070	G073	0.0016914383
G085	G066	0.001691438
G078	G053	0.0016914349
G003	G025	0.0016914268
G064	G022	0.0016914267
G013	G076	0.0016914216
G021	G079	0.0016914012
G064	G042	0.0016913745
G026	G087	0.0016913698
G057	G039	0.0016913606
G012	G080	0.0016913306
G053	G051	0.0016913228
G012	G019	0.0016912614
G040	G046	0.0016912437
G025	G058	0.001691243
G017	G012	0.0016912421
G072	G055	0.001691234
G031	G009	0.0016912232
G008	G097	0.0016912209
G075	G095	0.0016912102
G060	G074	0.00169115
G016	G020	0.0016911183
G100	G052	0.0016910695
G001	G016	0.0016910407
G055	G074	0.0016909768
G084	G013	0.0016909759
G047	G055	0.0016909667
G095	G047	0.0016909337
G031	G035	0.0016908827
G061	G002	0.0016908319
G060	G094	0.0016908281
G058	G054	0.0016907485
G091	G093	0.0016907349
G019	G060	0.0016907149
G081	G022	0.0016907115
G084	G033	0.0016907112
G024	G094	0.0016906884
G078	G050	0.0016906568
G045	G038	0.0016906274
G013	G073	0.0016906273
G031	G095	0.0016906245
G019	G083	0.001690593
G073	G055	0.0016905837
G026	G100	0.0016905653
G082	G093	0.0016905555
G035	G007	0.0016905428
G080	G008	0.0016905426
G007	G081	0.0016905256
G082	G084	0.0016905076
G025	G012	0.0016905073
G051	G003	0.0016904825
G096	G042	0.0016904584
G081	G048	0.0016904577
G005	G029	0.0016904499
G016	G009	0.0016904265
G040	G062	0.0016903761
G028	G086	0.001690361
G093	G030	0.0016903172
G056	G028	0.001690263
G063	G064	0.0016902488
G051	G004	0.001690228
G015	G098	0.0016902217
G002	G026	0.0016902135
G086	G078	0.001690173
G009	G011	0.0016901627
G015	G092	0.0016901164
G013	G048	0.0016900899
G053	G013	0.0016900876
G040	G034	0.0016900874
G069	G073	0.0016900179
G010	G059	0.0016900073
G061	G066	0.0016900011
G065	G001	0.0016899841
G032	G007	0.0016899678
G002	G024	0.0016899429
G060	G043	0.0016898969
G075	G077	0.0016898885
G086	G020	0.001689867
G096	G063	0.0016898616
G097	G017	0.0016898513
G019	G011	0.0016898463
G014	G053	0.0016898271
G006	G060	0.0016898243
G022	G018	0.0016898074
G058	G097	0.0016897947
G010	G021	0.0016897874
G093	G070	0.0016897632
G040	G022	0.0016897476
G014	G041	0.0016897189
G084	G036	0.0016897055
G096	G034	0.0016896449
G072	G001	0.0016896421
G011	G065	0.0016896368
G078	G093	0.0016896111
G091	G021	0.0016895937
G098	G066	0.001689589
G089	G008	0.0016895824
G029	G062	0.0016895306
G081	G017	0.0016895281
G055	G044	0.0016895192
G025	G093	0.001689461
G098	G013	0.0016894436
G064	G050	0.001689409
G010	G088	0.0016894067
G066	G067	0.0016893848
G014	G034	0.0016893701
G034	G047	0.001689356
G040	G002	0.0016893541
G060	G083	0.0016893157
G008	G029	0.0016893115
G006	G016	0.001689311
G020	G062	0.0016892733
G100	G039	0.0016892684
G029	G096	0.0016892541
G012	G073	0.0016892538
G049	G072	0.0016892473
G010	G060	0.0016892424
G085	G077	0.001689242
G081	G100	0.0016892062
G051	G042	0.0016891594
G046	G010	0.0016891356
G042	G092	0.0016891228
G013	G023	0.0016891086
G071	G029	0.0016891019
G022	G094	0.0016890657
G064	G095	0.0016890534
G086	G041	0.0016890521
G047	G083	0.0016890351
G082	G081	0.0016890201
G014	G028	0.0016890022
G075	G053	0.0016889469
G070	G060	0.0016889434
G091	G084	0.0016888997
G015	G035	0.0016888798
G091	G006	0.0016888498
G014	G026	0.0016888496
G016	G076	0.0016887891
G052	G094	0.0016887827
G099	G067	0.0016887205
G012	G038	0.0016887203
G049	G017	0.0016886723
G097	G016	0.0016886443
G031	G081	0.0016885913
G027	G025	0.0016885229
G074	G037	0.0016884904
G023	G033	0.0016884536
G075	G088	0.0016884245
G040	G035	0.0016884111
G009	G013	0.0016884092
G043	G052	0.0016883638
G062	G036	0.0016883616
G076	G061	0.0016882692
G100	G089	0.0016882223
G067	G005	0.0016882125
G084	G032	0.0016881924
G046	G083	0.0016881832
G021	G019	0.0016881673
G031	G016	0.0016881663
G083	G046	0.0016881059
G073	G095	0.0016881033
G046	G092	0.0016880954
G078	G001	0.0016880883
G074	G066	0.0016880878
G080	G083	0.0016880499
G063	G050	0.0016880481
G092	G062	0.0016880388
G030	G015	0.0016880314
G068	G081	0.001688025
G026	G089	0.0016879763
G040	G027	0.0016879606
G074	G041	0.001687935
G069	G042	0.0016879304
G045	G001	0.0016879302
G049	G054	0.0016879237
G009	G071	0.0016879189
G056	G073	0.0016879005
G046	G068	0.0016878925
G055	G004	0.0016878517
G002	G100	0.0016877782
G045	G016	0.0016877677
G037	G099	0.0016877456
G017	G060	0.0016876911
G014	G001	0.0016876605
G091	G090	0.00168764
G076	G055	0.0016876231
G023	G086	0.001687602
G015	G074	0.0016875904
G056	G077	0.0016875876
G029	G056	0.0016875803
G098	G090	0.0016875612
G067	G039	0.0016875078
G072	G096	0.0016875002
G041	G020	0.0016874975
G058	G060	0.0016874931
G049	G012	0.0016874914
G067	G058	0.0016874841
G052	G031	0.0016874837
G069	G001	0.0016874672
G001	G015	0.0016874349
G063	G019	0.0016873856
G096	G018	0.0016873821
G080	G048	0.0016873791
G099	G014	0.0016872946
G089	G024	0.0016872917
G007	G058	0.001687281
G042	G033	0.0016872772
G091	G008	0.0016872414
G012	G047	0.0016872382
G071	G006	0.0016872175
G014	G051	0.001687184
G072	G084	0.0016871804
G058	G077	0.0016871608
G006	G025	0.0016871247
G092	G059	0.0016870871
G064	G061	0.0016870871
G003	G017	0.0016870864
G004	G091	0.0016870566
G046	G065	0.001687028
G047	G027	0.0016869851
G053	G035	0.0016869336
G064	G046	0.0016868865
G018	G064	0.0016868811
G065	G068	0.00168688
G088	G063	0.001686879
G042	G030	0.0016868447
G096	G022	0.0016868366
G052	G067	0.00168683
G003	G009	0.0016868064
G033	G023	0.0016867592
G011	G080	0.0016867196
G003	G041	0.0016867046
G034	G060	0.0016867041
G050	G042	0.0016866996
G004	G008	0.001686683
G057	G042	0.0016866795
G045	G058	0.0016866699
G067	G097	0.0016866297
G021	G067	0.0016866218
G050	G013	0.0016865996
G052	G053	0.0016865847
G092	G028	0.0016865717
G088	G060	0.0016865595
G021	G029	0.0016865549
G062	G053	0.0016865536
G090	G037	0.0016865226
G036	G093	0.0016864993
G035	G027	0.0016864581
G077	G078	0.0016863585
G093	G050	0.0016863558
G067	G017	0.0016863295
G045	G073	0.0016863288
G005	G037	0.0016863113
G074	G062	0.0016862535
G009	G055	0.001686228
G079	G067	0.001686206
G087	G088	0.0016861988
G074	G058	0.001686194
G099	G011	0.001686191
G034	G087	0.0016861535
G097	G091	0.0016861407
G096	G077	0.001686105
G078	G020	0.0016860939
G087	G025	0.0016860673
G047	G045	0.0016860554
G064	G071	0.0016860232
G034	G015	0.0016859333
G063	G042	0.0016859326
G026	G075	0.001685931
G020	G047	0.0016858786
G034	G025	0.0016858734
G048	G039	0.0016858398
G100	G066	0.0016858354
G055	G019	0.0016858083
G020	G021	0.0016857607
G006	G001	0.0016857558
G025	G062	0.0016857435
G093	G063	0.0016857411
G038	G036	0.0016857302
G002	G079	0.0016857196
G028	G077	0.0016857174
G047	G084	0.0016857042
G011	G098	0.0016856294
G032	G016	0.0016856038
G098	G057	0.001685587
G082	G048	0.0016855801
G077	G043	0.0016855692
G091	G023	0.0016855169
G037	G029	0.0016854596
G087	G051	0.0016854508
G006	G030	0.0016854428
G025	G090	0.0016854313
G007	G077	0.0016854021
G050	G026	0.001685349
G029	G027	0.0016853288
G044	G046	0.0016853126
G061	G058	0.0016852919
G049	G100	0.0016852703
G096	G029	0.00168526
G033	G017	0.0016852323
G065	G096	0.0016852255
G038	G015	0.001685169
G034	G010	0.0016850966
G027	G023	0.0016850868
